index,Accession,Chromosome,End,Start,Strand,MURK_gene,Δm,scaled Δm,gene_count_corr,means,dispersions,dispersions_norm,highly_variable,velocity_gamma,velocity_r2,scaling,velocity_genes,fit_vars,fit_varu,fit_gamma,fit_beta,fit_offset,fit_a,fit_t,fit_h,fit_intercept,fit_loss,fit_llf,fit_sr2,fit_ur2
Tead1,ENSMUSG00000055320,7,112906807,112679318,+,False,,,0.0089,0.05737056,0.23645906,0.10045782657828661,True,1.8725255,-0.633549690246582,1.7164594,False,0.0021081045,0.07353556,1.8725253,0.58259463,0.0,1.0,0.5,0.41245747,0.0,0.37082192,-69122.26,-44.43073,-140.40863
Mettl9,ENSMUSG00000030876,7,121078329,121034445,+,False,,,0.0235,1.1080718,0.34926233,0.16304944614355493,True,0.008684409,-0.058100104331970215,0.037380323,False,0.29030418,0.0041511455,0.00868441,26.752043,0.0,1.0,0.5,4.2877674,0.0,4.090377,11138.355,-10.684752,-9.443464
Plk1,ENSMUSG00000030867,7,122169873,122159439,+,False,,,0.1514,0.91810375,0.37169105,0.6761972493265835,True,0.005759749,0.03741049766540527,0.023961248,False,0.3950615,0.0013267851,0.005759749,41.734055,0.0,1.0,0.5,3.837041,0.0,3.0627751,16988.59,-11.862187,-6.707842
Rbbp6,ENSMUSG00000030779,7,123002557,122965686,+,False,,,0.0112,0.48096395,0.26650286,0.21687133617506774,True,0.16125545,-0.08118796348571777,0.26472116,False,0.033477306,0.029381836,0.16125543,3.7775598,0.0,1.0,0.5,1.7103977,0.0,0.5554776,1789.5532,-22.803093,-11.239844
Aqp8,ENSMUSG00000030762,7,123468004,123462291,+,True,0.0028233446525001,0.0910241,-0.087,0.7773525,0.9368627,4.074719094966137,True,0.0028353923,0.027672886848449707,0.020469654,False,0.39156342,0.002252035,0.0028353927,48.852802,0.0,1.0,0.5,5.6835423,0.0,6.19135,15243.187,-67.05695,-21.72887
Hirip3,ENSMUSG00000042606,7,126865377,126861972,+,False,,,0.0253,0.27732095,0.25082448,0.15834099545298105,True,0.025165498,-0.014035344123840332,0.12653351,False,0.01309377,0.0024729772,0.025165498,7.9030447,0.0,1.0,0.5,1.0291731,0.0,0.18808351,14461.182,-28.690382,-11.060798
Zfp771,ENSMUSG00000054716,7,127254803,127244274,+,False,,,0.075,0.6210432,0.26055694,0.18016114168717515,True,0.00965963,0.009262442588806152,0.04772117,False,0.06532979,0.0013957154,0.009659628,20.955061,0.0,1.0,0.5,2.010964,0.0,0.8028997,16815.182,-12.368674,-8.021425
Fus,ENSMUSG00000030795,7,127985701,127967457,+,False,,,0.0834,0.9660607,0.3473689,0.1541752704989269,True,0.024022471,-0.033336639404296875,0.0745338,False,0.16019154,0.009726211,0.024022473,13.416732,0.0,1.0,0.5,3.42612,0.0,2.6115549,6396.539,-14.417815,-12.757401
Bag3,ENSMUSG00000030847,7,128546981,128523616,+,False,,,0.0229,0.12124632,0.24043043,0.11645982115891423,True,0.18381603,-0.06972897052764893,0.3550264,False,0.0062048584,0.005822674,0.18381603,2.8166919,0.0,1.0,0.5,0.57647556,0.0,0.04977388,10946.967,-24.384003,-5.6173253
Inpp5f,ENSMUSG00000042105,7,128696425,128611328,+,False,,,0.0199,0.094849505,0.25470576,0.1739799769865099,True,0.16262904,-0.22782742977142334,0.37595817,False,0.0044644624,0.0069672777,0.16262905,2.6598704,0.0,1.0,0.5,0.5698202,0.0,0.051771976,10199.553,-43.316795,-10.074403
Bub3,ENSMUSG00000066979,7,131571895,131560222,+,False,,,0.1934,1.576839,0.56697285,0.25870703067300266,True,0.0044573247,0.01969456672668457,0.016318142,False,1.5135269,0.0031817546,0.0044573243,61.281487,0.0,1.0,0.5,8.776479,0.0,16.929956,12247.025,-12.344962,-9.138792
Ptpre,ENSMUSG00000041836,7,135686293,135537481,+,False,,,0.052,0.16418716,0.44807452,0.9531285815255437,True,0.3392275,0.5902417600154877,0.38618904,True,0.018062856,0.002654444,4.1591043,5.7354007,-0.0746601,1.0827472,-0.73645395,1.4198554,0.053378254,0.017798126,15182.048,0.5420529,0.55067396
Rplp2,ENSMUSG00000025508,7,141451585,141447370,+,False,,,-0.0581,3.6130583,1.1427729,0.08863821002128842,True,0.0075222673,-0.11766636371612549,0.021559235,False,13.053604,0.16436182,0.007522266,46.383835,0.0,1.0,0.5,49.726112,0.0,717.3772,-10113.723,-5.7623277,-32.22745
Cd151,ENSMUSG00000025510,7,141471473,141467392,+,False,,,0.0108,0.11488056,0.3133155,0.41013863714072424,True,1.1708411,0.3214797377586365,1.2798015,True,0.004489644,0.0059649795,4.4015393,2.2767687,-0.100401014,0.436688,-1.2045575,0.85493946,0.08192083,0.0036418636,11208.594,0.5796667,0.65920573
Tspan4,ENSMUSG00000025511,7,141493427,141475240,+,False,,,0.0795,0.7240374,0.5419935,1.7002694213727645,True,0.008612978,-0.03921151161193848,0.027128248,False,0.4096508,0.0016608832,0.008612978,36.861946,0.0,1.0,0.5,3.7069294,0.0,3.0627654,15730.546,-12.348345,-5.247027
Tspan32,ENSMUSG00000000244,7,143019644,143005046,+,False,,,0.001,0.67393357,0.39892462,0.8399596726424449,True,0.263308,0.07364916801452637,0.35647976,True,0.13663727,0.011462721,9.350392,11.892937,-0.47200188,0.14869782,1.8234942,1.8000667,-0.5245425,0.09020255,8003.033,0.033601463,0.36202174
Fgf3,ENSMUSG00000031074,7,144844436,144838083,+,False,,,0.1414,0.9315332,1.2774093,6.12251290628735,True,0.007807163,0.29808515310287476,0.013852597,False,2.3172493,0.0011087155,0.0078071635,72.18863,0.0,1.0,0.5,6.9152966,0.0,8.93551,16784.31,-9.355379,-2.301103
Fgf15,ENSMUSG00000031073,7,144900953,144896531,+,False,,,0.0655,0.17246687,0.822346,2.4611957965611024,True,0.0074535166,0.05669403076171875,0.026162108,False,0.053280592,0.00050406146,0.0074535166,38.22322,0.0,1.0,0.5,2.2471097,0.0,0.8597102,22513.404,-62.203945,-12.850699
Elavl1,ENSMUSG00000040028,8,4325413,4285382,-,False,,,-0.0407,1.5380049,0.41609946,0.22772753810707289,True,0.059740957,-0.1778697967529297,0.09771648,False,0.42632675,0.056279756,0.05974096,10.233688,0.0,1.0,0.5,6.3476825,0.0,13.64876,-6262.592,-9.42138,-21.266584
Arglu1,ENSMUSG00000040459,8,8690521,8665075,-,False,,,0.008,0.7133459,0.39903975,0.8406519569445668,True,0.01516666,0.017202794551849365,0.054156363,True,0.08297043,0.00044828613,0.018674215,148.08528,-0.3567588,0.45820832,-0.48216268,2.310996,0.025060153,0.15284678,23910.33,0.45626706,-0.0016551018
Irs2,ENSMUSG00000038894,8,11008458,10984681,-,False,,,0.0383,0.17758694,0.25143865,0.160815680492548,True,0.27427644,-0.09589934349060059,0.3976026,False,0.009085029,0.017309222,0.27427644,2.5150743,0.0,1.0,0.5,0.9129656,0.0,0.11122492,5902.7607,-37.232002,-7.9096947
Col4a1,ENSMUSG00000031502,8,11312826,11198423,-,False,,,0.0483,0.12588304,0.44229436,0.9298383464991455,True,0.061023526,0.3777353763580322,0.10212071,True,0.017455995,0.00030223705,6.3042216,41.252098,-0.012880605,3.04632,-0.3854179,1.5262665,0.0037381295,0.028981447,25844.965,0.5441885,0.24846166
Ankrd10,ENSMUSG00000031508,8,11635757,11611583,-,False,,,0.0129,0.6499083,0.3128953,0.3226433731381942,True,0.13638543,-0.14499449729919434,0.18962206,False,0.077596545,0.027507642,0.13638543,5.2736483,0.0,1.0,0.5,2.3788035,0.0,1.282305,388.9375,-17.139097,-10.972342
Rasa3,ENSMUSG00000031453,8,13677603,13566948,-,False,,,0.0308,0.065273315,0.32132122,0.442396363175456,True,0.24053396,0.4523652195930481,0.3437621,True,0.007644514,0.00068561954,7.9332275,8.710667,0.013854463,5.342482,-0.27772102,0.8838394,-0.0042942436,0.0058018584,21825.176,0.24481481,0.43416363
Tacc1,ENSMUSG00000065954,8,25256588,25154552,-,False,,,0.0412,0.37264276,0.3704201,0.8584577560231014,True,0.54378766,0.5133948922157288,0.64951384,True,0.044765458,0.008944106,2.964289,5.1019306,-0.21846257,2.206926,0.09511884,1.1229261,0.22982448,0.021201279,9220.599,0.52909374,0.77704024
Ddhd2,ENSMUSG00000061313,8,25754596,25725346,-,False,,,0.0199,0.035684276,0.21643594,0.019777846630395838,True,1.1777562,-1.0294957160949707,1.3206501,False,0.0010611638,0.036031216,1.1777562,0.75720286,0.0,1.0,0.5,0.3590744,0.0,0.108074486,-18383.156,-71.80276,-80.0288
Hgsnat,ENSMUSG00000037260,8,25976753,25944453,-,False,,,-0.0081,0.17692226,0.23174343,0.08145692153397377,True,0.07097677,0.013706445693969727,0.17921479,True,0.00989534,0.0003936654,0.1561152,21.08466,-0.2668659,0.19567229,-1.0423615,0.7654444,0.027743645,0.012256872,24547.965,0.20109403,0.010493696
Mak16,ENSMUSG00000031578,8,31168764,31159463,-,False,,,0.0354,1.3316207,0.36022732,0.021281547846572373,True,0.0075771804,-0.020319700241088867,0.03366826,False,0.32564878,0.0043140342,0.0075771804,29.701563,0.0,1.0,0.5,4.9959264,0.0,5.48112,10638.432,-7.4697866,-9.945382
Nrg1,ENSMUSG00000062991,8,32884029,31814551,-,False,,,0.0365,0.011543394,0.21925099,0.03112065341052471,True,3.5544834,0.6368831098079681,4.105632,False,0.0011948496,0.36731148,3.5544834,0.24356787,0.0,1.0,0.5,0.3353616,0.0,1.1829253,-270509.78,-97.30444,-1174.2927
Rbpms,ENSMUSG00000031586,8,33929863,33782643,-,False,,,0.0706,0.16394882,0.6410548,1.7307119549820738,True,0.7171368,0.7776848673820496,0.731141,True,0.07400641,0.02035412,6.540554,3.5305932,-0.059403263,2.6580331,-0.39312932,1.9640579,0.11900207,0.038075898,5185.2393,0.3799147,0.6810744
Tnks,ENSMUSG00000031529,8,34965690,34826460,-,False,,,0.017,0.10841031,0.2205543,0.03637215409716786,True,0.60471755,-1.1749634742736816,0.6692441,False,0.006077349,0.03982799,0.60471755,1.4942231,0.0,1.0,0.5,0.7171258,0.0,0.11441972,483.8579,-48.217735,-15.907259
Dlc1,ENSMUSG00000031523,8,36953143,36567751,-,False,,,0.0357,0.011644493,0.22488524,0.05382295860609397,True,0.31818298,0.09814512729644775,0.6262746,True,0.00085249066,0.00035478742,3.024768,6.574105,-0.11313583,0.115737475,-1.8034788,0.23979488,0.013757821,0.0009045626,25058.258,0.15191877,0.100306034
Cnot7,ENSMUSG00000031601,8,40515847,40492540,-,False,,,-0.0288,0.6148653,0.24046567,0.05611740334458283,True,0.113603234,-0.390142560005188,0.26099503,False,0.03487456,0.04279477,0.11360323,3.8314905,0.0,1.0,0.5,1.8146349,0.0,0.8336815,-66.48242,-16.169212,-16.242292
Asah1,ENSMUSG00000031591,8,41374773,41340197,-,False,,,0.0196,0.2374638,0.22962411,0.07291746890022933,True,0.02116063,-0.05161392688751221,0.09320063,False,0.017347366,0.0013657124,0.021160632,10.729541,0.0,1.0,0.5,0.990201,0.0,0.19298485,17327.195,-23.104546,-8.523978
Slc25a4,ENSMUSG00000031633,8,46211284,46206797,-,False,,,0.1827,2.751383,1.3016768,0.7981610913084887,True,0.0003012188,0.014660477638244629,0.0021335597,False,18.891212,0.00046528174,0.00030121882,468.7003,0.0,1.0,0.5,24.930254,0.0,132.09564,22292.98,-2.9509394,-4.1991253
Wwc2,ENSMUSG00000031563,8,47990924,47823959,-,False,,,0.0347,0.086780764,0.28567103,0.2987495906890011,True,0.37737018,0.04956674575805664,0.5222514,True,0.0033924715,0.0012014689,3.5519917,5.4955883,-0.07979982,0.37197915,-1.2923846,0.5979636,0.028204272,0.004405074,19072.182,0.47694254,0.32105446
Spcs3,ENSMUSG00000054408,8,54529998,54520433,-,False,,,-0.05,0.54702604,0.3064107,0.46326288548448097,True,0.0026367665,-0.041381001472473145,0.026435805,False,0.0632807,0.00046125974,0.0026367665,37.827484,0.0,1.0,0.5,1.9223773,0.0,0.7843742,22845.746,-13.922934,-7.8861427
Galnt7,ENSMUSG00000031608,8,57653032,57523828,-,False,,,0.0101,0.15340422,0.23389271,0.09011711833538534,True,0.20882002,-0.018157005310058594,0.32499143,False,0.012146264,0.0054914216,0.20882003,3.0770042,0.0,1.0,0.5,0.66596764,0.0,0.05971447,10885.674,-15.968885,-3.1255412
Palld,ENSMUSG00000058056,8,61902690,61511433,-,False,,,0.013,0.04322087,0.2888147,0.31141650046742114,True,0.2916394,0.1370300054550171,0.6795613,True,0.0015944068,0.0007816335,2.2164106,1.7538558,-0.018095458,0.3529154,-1.5718749,0.2995654,0.011125621,0.001692567,21181.984,0.23709768,0.19022632
Msmo1,ENSMUSG00000031604,8,64733792,64718139,-,False,,,-0.027,0.35848618,0.44391024,1.3121868690167262,True,0.024600372,-0.051434874534606934,0.1044816,False,0.044906735,0.005231291,0.024600372,9.571063,0.0,1.0,0.5,1.6683115,0.0,0.57131547,10909.503,-37.506126,-14.48608
Klhl2,ENSMUSG00000031605,8,64850017,64739675,-,False,,,0.0087,0.07847508,0.2129509,0.005735438026969961,True,0.41634527,-0.5498626232147217,0.636448,False,0.0027683973,0.010025624,0.4163453,1.5712202,0.0,1.0,0.5,0.3956338,0.0,0.02535749,8540.098,-25.82921,-6.136983
Psd3,ENSMUSG00000030465,8,68212027,67689082,-,False,,,-0.0107,0.014811839,0.21350107,0.007952243305159295,True,1.5849034,-0.8379231691360474,2.1858344,False,0.00040599145,0.026830956,1.5849034,0.4574912,0.0,1.0,0.5,0.15508658,0.0,0.04074061,-26866.04,-45.94819,-95.43529
Klhl26,ENSMUSG00000055707,8,70476968,70450219,-,True,0.3281160538757814,0.12007383,-0.0213,0.03177211,0.2085781,-0.011884084090680503,True,0.88968086,-0.6737755537033081,1.3755714,False,0.00098712,0.032154422,0.88968086,0.7269706,0.0,1.0,0.5,0.29634148,0.0,0.04739251,-5837.893,-72.787575,-51.48371
Uba52,ENSMUSG00000090137,8,70510801,70508263,-,False,,,0.0921,0.8796059,0.5343622,1.6543804522972894,True,0.018551629,0.08385205268859863,0.06310358,True,0.12046779,0.00077689544,2.2973497,80.047585,-0.18655287,0.4403742,-0.54021686,2.7896106,0.0048138667,0.19510233,21211.734,0.44578272,0.10248262
Ssbp4,ENSMUSG00000070003,8,70608872,70597490,-,False,,,0.0446,0.42477053,0.29007116,0.36238234661609237,True,0.092080675,-0.0014916658401489258,0.16168994,False,0.048419714,0.010736689,0.092080675,6.1846766,0.0,1.0,0.5,1.7720981,0.0,0.58378565,6255.61,-21.014172,-8.033729
Rpl18a,ENSMUSG00000045128,8,70897412,70894722,-,False,,,0.0006,4.1775,1.582042,0.3743760191964907,True,0.0024421911,-0.0501636266708374,0.0066641835,False,70.96228,0.051972356,0.0024421911,150.0559,0.0,1.0,0.5,88.13236,0.0,2433.1526,-4711.2344,-3.2015815,-20.473965
Nr2f6,ENSMUSG00000002393,8,71381960,71374123,-,False,,,0.0335,0.08791101,0.3135543,0.41110074780342853,True,0.19873646,0.31328827142715454,0.30806774,True,0.005706948,0.0007671523,4.415744,11.293075,-0.04150714,0.81960887,-0.953756,0.80327004,0.012609463,0.008083308,21273.758,0.46995926,0.25013953
Plvap,ENSMUSG00000034845,8,71511752,71497765,-,False,,,0.0471,0.093219966,0.5819861,1.492704125819499,True,0.010130447,0.14867174625396729,0.02598134,True,0.030244904,2.6529286e-05,6.352606,90.82465,0.00884879,4.771743,-0.34669966,1.8180234,0.00048496493,0.039300896,37784.73,0.28193492,0.06775725
Bst2,ENSMUSG00000046718,8,71537456,71534255,-,False,,,0.0414,0.32135302,0.49367875,1.6194582919177758,True,0.0051604444,0.021914184093475342,0.024906423,False,0.08790636,0.00038161356,0.005160444,40.150288,0.0,1.0,0.5,2.038605,0.0,0.7407282,23698.996,-24.933388,-6.448283
Large1,ENSMUSG00000004383,8,73353540,72814599,-,False,,,0.013,0.011613453,0.23976237,0.1137679647347366,True,4.0527387,-0.5337996482849121,5.0566764,False,0.00046491995,0.2530403,4.0527387,0.19775835,0.0,1.0,0.5,0.22872353,0.0,0.69789416,-348366.56,-105.029495,-1641.6144
Smad1,ENSMUSG00000031681,8,79399518,79338395,-,False,,,0.0084,0.059387222,0.36411658,0.6148334446490158,True,0.2521484,0.2726067304611206,0.34564257,True,0.0047332984,0.0006431722,5.6856365,11.964359,-0.056844383,0.67544365,-1.1044272,0.72369367,0.0144587485,0.0053836005,22138.816,0.42772073,0.34979367
Smarca5,ENSMUSG00000031715,8,80739497,80698507,-,False,,,0.0139,1.3618027,0.53235745,0.6572975525155965,True,0.020641195,0.05745887756347656,0.04647802,True,0.35483488,0.0017889186,0.21982947,655.1957,-0.76685375,3.2517445,0.41362932,4.470528,0.06542766,0.828124,17118.67,0.5801164,0.020106792
Nacc1,ENSMUSG00000001910,8,84687862,84670483,-,False,,,0.0631,0.25250822,0.22144581,0.03996433811665573,True,0.12738621,0.01024329662322998,0.23746456,True,0.010846749,0.0010774641,5.571386,40.896065,-0.13206086,0.29832593,-1.2359022,1.1004926,0.012538181,0.01910756,19606.777,0.4934225,0.10767454
Calr,ENSMUSG00000003814,8,84846934,84841850,-,False,,,0.0714,1.8129506,0.97385323,1.2729373318466881,True,0.00239232,-0.025131821632385254,0.009324654,False,3.8764763,0.0026679798,0.0023923193,107.242584,0.0,1.0,0.5,13.49428,0.0,41.347206,13451.732,-11.780449,-7.268468
Junb,ENSMUSG00000052837,8,84978718,84974484,-,False,,,0.0441,0.5058553,0.6284069,2.4512715697480454,True,0.0025594975,0.003704845905303955,0.019549698,False,0.18549109,0.00059195235,0.002559498,51.151688,0.0,1.0,0.5,3.1491106,0.0,1.8143598,21704.773,-29.347937,-8.578795
4921524J17Rik,ENSMUSG00000036934,8,85432833,85408759,-,False,,,0.0199,0.7470734,0.43906543,1.081336610539594,True,0.020416403,0.19648003578186035,0.053822074,True,0.15143192,0.0007311894,0.70572656,41.963703,-0.5579037,0.7988352,-0.18228902,2.6395762,0.04794987,0.2524162,21509.29,0.46863908,0.11440241
Dnaja2,ENSMUSG00000031701,8,85555344,85537633,-,False,,,0.0304,1.7430311,0.45905086,-0.010310016848617234,True,0.02079606,0.06501650810241699,0.046247166,True,0.47565928,0.0027470372,0.2979205,277.96704,-0.21118371,3.2067688,0.39986074,6.0818276,0.11093516,1.2843826,15013.785,0.6778887,0.13025326
Siah1a,ENSMUSG00000036840,8,86745934,86724007,-,False,,,0.0153,0.20290479,0.22582008,0.05758974433596277,True,0.07289271,-0.0862274169921875,0.19638638,False,0.01003477,0.0033873385,0.07289272,5.092003,0.0,1.0,0.5,0.75883293,0.0,0.10969091,12763.98,-20.228916,-7.6331196
N4bp1,ENSMUSG00000031652,8,86885258,86808160,-,False,,,0.0048,0.13029768,0.28692415,0.3037988704125896,True,0.08949847,-0.04406416416168213,0.2538477,False,0.0059306324,0.004052358,0.08949847,3.9393702,0.0,1.0,0.5,0.6757687,0.0,0.0716158,12424.707,-36.098648,-8.9121475
Ciapin1,ENSMUSG00000031781,8,94838358,94819804,-,False,,,0.0799,1.1286149,0.32156518,0.03323782658454165,True,0.028597059,-0.14578568935394287,0.06573018,False,0.3143468,0.013478955,0.028597059,15.213713,0.0,1.0,0.5,4.45994,0.0,5.257582,3845.1133,-10.893916,-11.351435
Cfap20,ENSMUSG00000031796,8,95434869,95420249,-,False,,,0.0308,0.89391255,0.28362986,0.14666283976536373,True,0.017618114,-0.011626005172729492,0.061704297,False,0.1307528,0.0045594866,0.01761811,16.206327,0.0,1.0,0.5,2.791102,0.0,1.7831607,10127.272,-7.561987,-8.412174
Cnot1,ENSMUSG00000036550,8,95807464,95719451,-,False,,,0.0196,0.3447172,0.2765273,0.27876228939455083,True,0.22944313,-0.25834953784942627,0.30106077,False,0.02793175,0.02061375,0.22944315,3.3215885,0.0,1.0,0.5,1.2770339,0.0,0.28973994,3778.522,-17.8321,-6.7885165
Psmb10,ENSMUSG00000031897,8,105938444,105935735,-,False,,,-0.0068,1.5392089,0.8890077,1.9751099967966774,True,0.0077583003,0.16086351871490479,0.017192254,False,2.4812717,0.0035790761,0.0077582994,58.16573,0.0,1.0,0.5,8.158132,0.0,19.536177,10705.234,-4.8748617,-4.8074217
Ist1,ENSMUSG00000031729,8,109693260,109671325,-,False,,,0.0107,0.17498173,0.24046467,0.11659779733857564,True,0.054924842,-0.10199189186096191,0.17255576,False,0.009299964,0.0027598478,0.054924835,5.795228,0.0,1.0,0.5,0.7689946,0.0,0.112095185,13963.447,-28.23162,-9.424307
Sf3b3,ENSMUSG00000033732,8,110846787,110810239,-,False,,,0.0241,0.7211376,0.26894262,0.058344710244174466,True,0.012267412,0.024338483810424805,0.05438398,True,0.072454445,0.00032947987,0.012800597,744.70074,-0.45312575,2.052638,0.36340916,1.779474,0.014781311,0.11140047,25421.43,0.3511057,0.002384603
Glg1,ENSMUSG00000003316,8,111259216,111154421,-,False,,,0.0208,0.19091444,0.22648081,0.06025206016815023,True,0.36526725,-0.5318732261657715,0.42951602,False,0.011459321,0.01788535,0.36526725,2.3282018,0.0,1.0,0.5,0.81461227,0.0,0.09899195,5716.3174,-25.133883,-6.5441546
Rfwd3,ENSMUSG00000033596,8,111300222,111270944,-,False,,,-0.0009,0.23645768,0.21460778,0.012411551774895268,True,0.75253314,-0.6468727588653564,0.85250986,False,0.010407776,0.11956422,0.75253314,1.173007,0.0,1.0,0.5,0.98770523,0.0,0.2561445,-6237.208,-33.537727,-17.548134
Gcsh,ENSMUSG00000034424,8,116993537,116981810,-,False,,,0.123,1.7151216,0.6478044,0.4601957113405377,True,0.00021071843,-0.007095694541931152,0.0029785743,False,2.2319632,0.00010680647,0.00021071844,335.7311,0.0,1.0,0.5,7.7645288,0.0,14.0574665,30126.79,-2.375499,-3.5669494
Mphosph6,ENSMUSG00000031843,8,117801943,117791645,-,False,,,-0.0312,1.2021148,0.5315042,1.0171849060296014,True,0.0012562122,-0.015148043632507324,0.010349287,False,0.5104923,0.00055377977,0.0012562125,96.625015,0.0,1.0,0.5,5.6009765,0.0,6.305785,21795.438,-11.806626,-7.2679768
Cotl1,ENSMUSG00000031827,8,119840544,119809222,-,False,,,0.008,0.19645454,0.76672703,2.2370881368506836,True,0.027188249,0.25870639085769653,0.054600455,True,0.05127437,0.00015964775,6.4609113,36.34927,0.09438784,3.7810707,-0.4424091,2.5312617,-0.012900094,0.05355146,28977.125,0.24867046,0.21546447
Zcchc14,ENSMUSG00000061410,8,121652901,121598703,-,False,,,-0.0155,0.03735987,0.21111587,-0.0016585361230579878,True,0.4148765,-0.5380258560180664,0.73636174,False,0.0013319179,0.010097196,0.41487646,1.3580282,0.0,1.0,0.5,0.32986313,0.0,0.020541348,8119.612,-50.829716,-12.149033
Slc7a5,ENSMUSG00000040010,8,121907694,121881150,-,False,,,-0.0384,0.4767251,0.24018747,0.054399763976803066,True,0.09377839,0.003789246082305908,0.22399497,False,0.027495086,0.015394002,0.09377839,4.464386,0.0,1.0,0.5,1.48081,0.0,0.4169701,4793.977,-18.162163,-10.487033
Cyba,ENSMUSG00000006519,8,122432930,122424776,-,False,,,0.0496,0.66142476,0.89204264,3.805204554615928,True,0.002403865,0.018223226070404053,0.011661488,False,0.5242958,0.001014421,0.0024038653,85.75235,0.0,1.0,0.5,7.1454873,0.0,8.825873,19003.752,-56.809105,-13.386968
Aprt,ENSMUSG00000006589,8,122576909,122574635,-,False,,,0.0961,2.1470892,0.65921074,0.4735162018289394,True,0.00055325835,0.014641642570495605,0.0047437414,False,2.9313526,0.00049765426,0.00055325846,210.80408,0.0,1.0,0.5,11.767563,0.0,28.160265,22056.113,-2.6960504,-5.3427615
