Regulator	Target	SINGE_Score
DNMT3L	SMAD7	6e-05
TBX3	ZFP532	6e-05
CARHSP1	SMAD7	6e-05
FOXQ1	ZFP42	6e-05
MYCN	ZBTB44	6e-05
BCL3	ZFP532	6e-05
TCF7L2	ETV4	6e-05
UTF1	SOX7	6e-05
KLF3	MSC	6e-05
ZFP462	ETV4	6e-05
DNMT3B	JARID2	6e-05
ERF	AFF1	6e-05
TFCP2L1	TBX3	6e-05
ELF3	ZFP428	6e-05
ID2	MSC	6e-05
DNMT3B	NFIL3	6e-05
TEAD4	ZFP710	6e-05
SOX7	KLF3	6e-05
FOXQ1	FOXA2	6e-05
CREB3L2	PURB	6e-05
ELF3	HMGA2	6e-05
ELF3	ZFP710	6e-05
MYCN	TET1	6e-05
TET1	SMAD7	6e-05
DNMT3A	ESRRB	6e-05
JARID2	SIX1	6e-05
SOX17	EGR1	6e-05
ZFP710	RUNX1	6e-05
ETV5	RBPJ	6e-05
ELF2	NR0B1	6e-05
DNMT3B	BMP2	6e-05
RERE	BCL3	6e-05
DNMT3B	TET2	6e-05
CARHSP1	TCF15	6e-05
MYCN	ZFP296	6e-05
JARID2	PARP1	6e-05
GATA4	FOXA2	6e-05
XBP1	BCL3	6e-05
GATA4	ZFP42	6e-05
ZFP42	ZBTB44	6e-05
TAX1BP3	SALL4	6e-05
BMYC	KLF2	6e-05
JARID2	ELF2	6e-05
RERE	ESRRB	6e-05
FOXH1	GATA6	6e-05
MYBL2	ZFHX3	6e-05
ETS1	MSC	6e-05
TET1	TFEB	6e-05
ESRRB	MSX2	6e-05
TFCP2L1	SIX1	6e-05
ERF	RBPJ	6e-05
TFCP2L1	PURB	6e-05
SIX1	MSC	6e-05
ESRRB	ELF2	6e-05
XBP1	ZFP296	6e-05
ERF	ZFHX3	6e-05
ELF3	ELF2	6e-05
XBP1	SIX1	6e-05
GATA4	CREB3	6e-05
TAX1BP3	HMGA2	6e-05
RERE	BMP2	6e-05
SOX17	KLF3	6e-05
ID2	ETV4	6e-05
MYCN	EGR1	5e-05
DNMT3B	REST	5e-05
TAX1BP3	ELF2	5e-05
DNMT3L	PURB	5e-05
MTF2	TRP53	5e-05
HMGA1	TRP53	5e-05
DNMT3B	TCF15	5e-05
MYBL2	KLF10	5e-05
ESRRB	HNRNPK	5e-05
CARHSP1	HNF1B	5e-05
AFF1	POU4F2	5e-05
ZFP296	ZFP532	5e-05
ID1	TFEB	5e-05
CREB3L2	JARID2	5e-05
ZFP296	SOX2	5e-05
TAX1BP3	HNF1B	5e-05
SOX17	AFF1	5e-05
HNF1B	RARG	5e-05
MSC	ZBTB44	5e-05
ZFP710	MSX2	5e-05
CARHSP1	TGIF1	5e-05
RBPJ	HMGA2	5e-05
KLF3	BCL3	5e-05
HMGA1	FOXH1	5e-05
SOX7	ETV4	5e-05
RUNX1	ZFP296	5e-05
ELF3	ETV5	5e-05
PURB	ETV5	5e-05
PHB	ZBTB44	5e-05
KLF3	RERE	5e-05
HNF1B	ETV5	5e-05
FOXH1	SALL4	5e-05
UTF1	ZFHX3	5e-05
KLF4	SOX2	5e-05
BMYC	ETV4	5e-05
SOX7	ZFP296	5e-05
UTF1	ZC3H7A	5e-05
NFXL1	KDM5B	5e-05
TET2	ETV4	5e-05
GATA4	WHSC1	5e-05
TET1	ESRRB	5e-05
KLF2	MSX2	5e-05
FOXQ1	GATA4	5e-05
ID1	ZBTB44	5e-05
KLF2	TFEB	5e-05
RBPJ	PHB	5e-05
MYCN	TCF15	5e-05
XBP1	REST	5e-05
TAX1BP3	REST	5e-05
ZFP532	ETV5	5e-05
KLF2	RARG	5e-05
RBPJ	EGR1	5e-05
TAX1BP3	MSX2	5e-05
NR0B1	ZFP428	5e-05
MYBL2	ZFP428	5e-05
UTF1	TBX3	5e-05
MYCN	CREB3	5e-05
HMGA1	TET1	5e-05
CREB3	KLF2	5e-05
KLF6	ZFP462	5e-05
TET1	HMGA2	5e-05
TET1	KLF10	5e-05
XBP1	ZBTB44	5e-05
REST	SOX2	5e-05
MYCN	WHSC1	5e-05
ELF3	ETS1	5e-05
ZBTB44	ETV5	5e-05
ZFHX3	ETV5	5e-05
TCF15	RHOX6	5e-05
TET1	PURB	5e-05
ZFP42	TET1	5e-05
FOXH1	ZC3H7A	5e-05
ZFHX3	TFEB	5e-05
XBP1	ZFP42	5e-05
RBPJ	JUN	5e-05
SOX7	TGIF1	5e-05
ESRRB	CREB3L2	5e-05
TET1	BMP2	5e-05
FOXH1	RHOX6	5e-05
ETV5	ZFP42	5e-05
KLF4	AFF1	5e-05
GATA4	PARP1	5e-05
RUNX1	MTF2	5e-05
SIX1	FOXA2	5e-05
UTF1	BMYC	5e-05
UTF1	WHSC1	5e-05
SOX7	ZBTB44	5e-05
MTF2	ZBTB44	5e-05
TET1	ETV5	5e-05
L3MBTL3	MSC	5e-05
KLF10	ZBTB44	5e-05
TCF15	KLF10	5e-05
TAX1BP3	ETS1	5e-05
HMGA2	NANOG	5e-05
CREB3L2	REST	5e-05
UTF1	REST	5e-05
FOXH1	TRP53	5e-05
ETV5	ESRRB	5e-05
NR0B1	ESRRB	5e-05
JARID2	RUNX1	5e-05
TET1	SOX2	5e-05
L3MBTL3	SOX2	5e-05
ETV4	SOX2	5e-05
DNMT3A	SIX1	5e-05
TAX1BP3	ZFP42	5e-05
UTF1	ERF	5e-05
UTF1	ETS1	5e-05
SOX7	AFF1	5e-05
TEAD4	SIX1	5e-05
CREB3L2	DNMT3A	5e-05
ETV5	BMYC	5e-05
SOX17	TGIF1	5e-05
SOX7	L3MBTL3	5e-05
SOX2	ZFP710	5e-05
KLF6	TFCP2L1	5e-05
TFCP2L1	GATA4	5e-05
TAX1BP3	TET2	5e-05
HNRNPK	RARG	5e-05
NR0B1	TRP53	5e-05
ZC3H7A	MSC	5e-05
JUN	RARG	5e-05
ELF3	SMAD7	5e-05
DNMT3L	AFF1	5e-05
SNAI1	ETV5	5e-05
KLF3	ZFP710	5e-05
CREB3L2	HOPX	5e-05
TFCP2L1	TRP53	5e-05
TET1	ZFP428	5e-05
TCF15	FOXA2	5e-05
ID1	SIX1	5e-05
ESRRB	TET2	5e-05
KDM5B	KLF2	5e-05
KLF6	HNRNPK	5e-05
TCF15	ERF	5e-05
TBX3	TET1	5e-05
TET1	REST	5e-05
ERF	ZFP296	5e-05
UTF1	HMGA2	5e-05
HMGA2	ZFP532	5e-05
ETV5	GATA6	5e-05
RERE	TCF15	5e-05
ERF	ETV5	5e-05
ZFP710	ZBTB44	5e-05
SOX17	HMGA2	5e-05
TBX3	MSC	5e-05
NFXL1	ZFP710	5e-05
NFXL1	BMYC	5e-05
FOXQ1	RERE	5e-05
RBPJ	ZFP462	5e-05
NFIL3	ETV5	5e-05
CREB3	ZFP296	5e-05
ERF	MTF2	5e-05
JARID2	RBPJ	5e-05
FOXH1	SATB2	5e-05
PARP1	ZFP710	5e-05
ETV5	TAX1BP3	5e-05
ELF3	L3MBTL3	5e-05
NR0B1	ZFP532	5e-05
FOXQ1	ZBTB10	5e-05
UTF1	ID2	5e-05
ETV5	KDM5B	5e-05
MYBL2	TGIF1	5e-05
KLF6	SIX1	5e-05
ID2	ETV5	5e-05
SOX17	ZFP710	5e-05
ERF	SMAD7	5e-05
SIX1	PHB	5e-05
CARHSP1	TFEB	5e-05
GATA4	MYCN	5e-05
ESRRB	BCL3	5e-05
ELF3	XBP1	5e-05
ZFP296	KLF2	5e-05
TCF15	FOXH1	5e-05
ERF	MSX2	5e-05
ZFP710	KLF2	5e-05
UTF1	ELF3	5e-05
WHSC1	ZFP532	5e-05
KLF6	RERE	5e-05
ETV5	HMGA2	5e-05
HMGA1	ZFP296	5e-05
TET1	ERF	5e-05
GATA4	ZFP462	5e-05
FOXQ1	KLF6	5e-05
TET1	ZFP296	5e-05
XBP1	ZC3H7A	5e-05
DNMT3B	HNRNPK	5e-05
GATA6	SIX1	5e-05
ESRRB	RBPJ	5e-05
TET1	AFF1	5e-05
ESRRB	WHSC1	5e-05
CREB3L2	PARP1	5e-05
SOX7	MSX2	5e-05
TFCP2L1	SATB2	5e-05
TFCP2L1	SOX17	5e-05
POU5F1	ETV5	5e-05
ID3	SOX2	5e-05
TET1	MTF2	5e-05
NFXL1	MSX2	5e-05
KLF6	ZBTB10	5e-05
UTF1	SOX17	5e-05
FOXQ1	SALL4	5e-05
MYCN	FOXH1	5e-05
RBPJ	TRP53	5e-05
SOX2	FOXH1	5e-05
ETV5	NR0B1	5e-05
ETS1	ZFP532	5e-05
SOX2	ETV5	5e-05
CREB3L2	ZBTB44	5e-05
DNMT3B	ZBTB10	5e-05
ZBTB10	ETV5	5e-05
KLF6	SMAD7	5e-05
FOXQ1	MTF2	5e-05
KLF2	MYBL2	5e-05
TCF15	HMGA2	5e-05
ESRRB	TCF15	5e-05
DNMT3A	TFCP2L1	5e-05
TAX1BP3	TFEB	5e-05
GATA4	KLF4	5e-05
ZFP42	AFF1	5e-05
CARHSP1	TFCP2L1	5e-05
ETV5	TFCP2L1	5e-05
MYBL2	TET2	5e-05
GATA4	ETS1	5e-05
CREB3L2	FOXA2	5e-05
TCF15	RERE	5e-05
NFXL1	ZFP428	5e-05
MSX2	NR0B1	5e-05
TEAD4	SOX2	4e-05
CREB3L2	MYCN	4e-05
ZFP428	NANOG	4e-05
RERE	ZFP296	4e-05
TCF15	GATA6	4e-05
ESRRB	PARP1	4e-05
TFCP2L1	SNAI1	4e-05
ESRRB	TFEB	4e-05
ELF3	AFF1	4e-05
XBP1	TCF15	4e-05
GATA4	MSC	4e-05
ESRRB	ID3	4e-05
FOXQ1	TRP53	4e-05
DNMT3L	ZFP710	4e-05
ESRRB	NFIL3	4e-05
TFCP2L1	WHSC1	4e-05
ELF3	ZFP532	4e-05
CARHSP1	FOXA2	4e-05
TFCP2L1	MTF2	4e-05
DNMT3A	BHLHE40	4e-05
FOXH1	BMYC	4e-05
MYCN	FOXA2	4e-05
DNMT3A	HMGA1	4e-05
ETV5	PURB	4e-05
TCF15	TFCP2L1	4e-05
ZFP57	KLF2	4e-05
KLF6	KLF3	4e-05
NFXL1	ZBTB10	4e-05
ELF3	PARP1	4e-05
FOXQ1	TFCP2L1	4e-05
PEG3	ZFP710	4e-05
FOXQ1	HNF1B	4e-05
ETV5	TBX3	4e-05
RBPJ	ZFP296	4e-05
UTF1	ELF2	4e-05
PARP1	ZFP296	4e-05
ID1	SATB2	4e-05
SIX1	TFEB	4e-05
RUNX1	AFF1	4e-05
DNMT3B	TFEB	4e-05
KLF4	MSC	4e-05
BHLHE40	SOX2	4e-05
CREB3L2	ZBTB10	4e-05
TAX1BP3	TCF7L2	4e-05
TFCP2L1	ERF	4e-05
RARG	POU4F2	4e-05
TCF15	SMAD7	4e-05
DNMT3A	NFXL1	4e-05
UTF1	FOXA2	4e-05
MSC	SOX2	4e-05
TET1	MYBL2	4e-05
ETV5	SATB2	4e-05
TCF7L2	KLF2	4e-05
FOXH1	REST	4e-05
CARHSP1	TRP53	4e-05
ESRRB	RUNX1	4e-05
TAX1BP3	ZFP710	4e-05
SOX7	NR0B1	4e-05
RUNX1	HMGA2	4e-05
JARID2	WHSC1	4e-05
MSC	ZFP296	4e-05
EPAS1	ETV5	4e-05
ID2	SOX2	4e-05
RBPJ	TBX3	4e-05
CREB3	ZFP710	4e-05
GATA4	TRP53	4e-05
SIX1	ZFP532	4e-05
DNMT3A	HMGA2	4e-05
ESRRB	GATA6	4e-05
DNMT3L	ZBTB44	4e-05
FOXH1	KLF4	4e-05
KLF6	MSX2	4e-05
TFCP2L1	HMGA2	4e-05
RERE	SIX1	4e-05
UTF1	TFCP2L1	4e-05
GATA4	NFXL1	4e-05
FOXH1	CARHSP1	4e-05
ELF3	PURB	4e-05
SNAI1	KLF2	4e-05
SIX1	KLF2	4e-05
UTF1	ESRRB	4e-05
RBPJ	HNF1B	4e-05
XBP1	AFF1	4e-05
NFXL1	REST	4e-05
XBP1	RUNX1	4e-05
DNMT3B	TFCP2L1	4e-05
DNMT3A	KDM5B	4e-05
JARID2	KDM5B	4e-05
TCF15	ZFP42	4e-05
MYCN	HOPX	4e-05
ZFP42	ZBTB10	4e-05
RBPJ	MYBL2	4e-05
KLF6	ETS1	4e-05
ELF3	KLF3	4e-05
ZFP710	TRP53	4e-05
PHB	FOXH1	4e-05
UTF1	FOXQ1	4e-05
XBP1	RHOX6	4e-05
RBPJ	SMAD7	4e-05
TET1	KLF3	4e-05
ETV5	NFXL1	4e-05
FOXH1	SOX7	4e-05
RERE	L3MBTL3	4e-05
HMGA2	ZBTB44	4e-05
PEG3	ZBTB44	4e-05
PEG3	KLF2	4e-05
KDM5B	MSC	4e-05
GATA4	RERE	4e-05
JARID2	ZFP296	4e-05
ESRRB	BMP2	4e-05
ETV5	PARP1	4e-05
TAX1BP3	NFIL3	4e-05
HMGA1	MTF2	4e-05
XBP1	BMP2	4e-05
SOX7	FOXA2	4e-05
SIX1	MYBL2	4e-05
BMP2	SOX2	4e-05
HMGA1	TET2	4e-05
RBPJ	DDIT3	4e-05
ELF3	NFXL1	4e-05
SALL4	GLI2	4e-05
CARHSP1	TET1	4e-05
CREB3L2	XBP1	4e-05
AFF1	RARG	4e-05
KLF6	ZBTB44	4e-05
TCF15	XBP1	4e-05
SOX17	ZFP532	4e-05
GATA4	NFIL3	4e-05
ETV5	DDIT3	4e-05
RBPJ	ERF	4e-05
PARP1	KLF3	4e-05
RERE	EGR1	4e-05
TFCP2L1	POU5F1	4e-05
CARHSP1	ZFP532	4e-05
JARID2	TET2	4e-05
KLF10	ZFP532	4e-05
TFCP2L1	EGR1	4e-05
ZFP57	SOX2	4e-05
ETV5	EGR1	4e-05
L3MBTL3	GLI1	4e-05
KLF6	ZFP428	4e-05
TAX1BP3	FOXQ1	4e-05
ETV5	AFF1	4e-05
UTF1	EGR1	4e-05
GATA4	KLF3	4e-05
FOXH1	TAX1BP3	4e-05
RERE	ZFP710	4e-05
ETV5	TRP53	4e-05
JARID2	SMAD7	4e-05
MYBL2	MSC	4e-05
TET1	L3MBTL3	4e-05
HNF1B	KLF2	4e-05
MSX2	KLF2	4e-05
ZFP710	ZFP532	4e-05
TET1	NFIL3	4e-05
TGIF1	RARG	4e-05
CREB3L2	TFEB	4e-05
ETV5	FOXA2	4e-05
CARHSP1	NR0B1	4e-05
EPAS1	ETV4	4e-05
SIX1	HMGA2	4e-05
UTF1	RBPJ	4e-05
UTF1	RHOX6	4e-05
CREB3	ZBTB44	4e-05
RUNX1	TGIF1	4e-05
RBPJ	BCL3	4e-05
XBP1	TCF7L2	4e-05
TET1	TRP53	4e-05
GATA4	TFCP2L1	4e-05
CREB3L2	SMAD7	4e-05
TEAD4	FOXH1	4e-05
NFXL1	TEAD4	4e-05
MYCN	JUN	4e-05
PARP1	ZBTB44	4e-05
ZFP42	SOX2	4e-05
RBPJ	KLF10	4e-05
NFIL3	MSC	4e-05
PEG3	NR0B1	4e-05
ZC3H7A	ZFP532	4e-05
RBPJ	POU5F1	4e-05
PARP1	FOXH1	4e-05
TAX1BP3	ZFP462	4e-05
ZFP710	ZFP428	4e-05
HMGA1	MSC	4e-05
BHLHE40	ETV4	4e-05
DNMT3B	BMYC	4e-05
CARHSP1	RUNX1	4e-05
RBPJ	TFEB	4e-05
PEG3	ETV5	4e-05
GATA4	MYBL2	4e-05
ELF3	ZFHX3	4e-05
ERF	MYBL2	4e-05
RBPJ	ESRRB	4e-05
RERE	ZBTB44	4e-05
NR0B1	ELF2	4e-05
ESRRB	SMAD7	4e-05
FOXQ1	ZFP57	4e-05
CREB3L2	BMYC	4e-05
SIX1	RARG	4e-05
JARID2	TFCP2L1	4e-05
CREB3L2	TAX1BP3	4e-05
RBPJ	PURB	4e-05
TFEB	RARG	4e-05
MYCN	PURB	4e-05
ID3	KLF2	4e-05
ELF3	TET1	4e-05
ZFHX3	SOX2	4e-05
FOXQ1	RBPJ	4e-05
ESRRB	ZFP462	4e-05
PARP1	ETV5	4e-05
SMAD7	RARG	4e-05
TBX3	KLF2	4e-05
POU5F1	ZFP532	4e-05
ESRRB	XBP1	4e-05
ESRRB	ZFP532	4e-05
DNMT3B	TAX1BP3	4e-05
TEAD4	KLF2	4e-05
CARHSP1	FOXQ1	4e-05
RBPJ	TCF15	4e-05
FOXQ1	SMAD7	4e-05
DNMT3L	SOX2	4e-05
SOX2	KLF2	4e-05
HMGA1	ETV5	4e-05
ELF3	NFIL3	4e-05
SOX2	KDM5B	4e-05
DNMT3B	ID2	4e-05
CREB3L2	MYBL2	4e-05
ZC3H7A	KLF2	4e-05
EPAS1	MSC	4e-05
FOXH1	AFF1	4e-05
WHSC1	ETV5	4e-05
ZFP428	RARG	4e-05
ERF	HMGA2	4e-05
UTF1	TET2	4e-05
ELF2	KLF2	4e-05
TRP53	ZBTB44	4e-05
CREB3L2	KLF6	4e-05
TAX1BP3	TFCP2L1	4e-05
UTF1	RERE	4e-05
FOXH1	DNMT3A	3e-05
ELF3	KLF10	3e-05
JARID2	TGIF1	3e-05
ID1	MSX2	3e-05
CREB3L2	TET1	3e-05
TCF15	RBPJ	3e-05
GLI1	GLI2	3e-05
ESRRB	KLF3	3e-05
NR0B1	AFF1	3e-05
XBP1	HMGA2	3e-05
SOX7	ETV5	3e-05
TAX1BP3	SMAD7	3e-05
ZBTB10	ETV4	3e-05
SMAD7	NANOG	3e-05
XBP1	ZFHX3	3e-05
ID3	ZFP532	3e-05
TRP53	KLF2	3e-05
TFCP2L1	RBPJ	3e-05
MYBL2	ZBTB44	3e-05
ELF3	WHSC1	3e-05
GATA4	TFEB	3e-05
GATA4	TCF7L2	3e-05
MTF2	TGIF1	3e-05
FOXQ1	BMYC	3e-05
BCL3	ETV4	3e-05
SIX1	DDIT3	3e-05
TCF15	PHB	3e-05
MYBL2	FOXH1	3e-05
TFCP2L1	KLF10	3e-05
FOXH1	SMAD7	3e-05
TRP53	MSC	3e-05
GATA4	HMGA1	3e-05
XBP1	GATA4	3e-05
ZFP42	KLF2	3e-05
FOXQ1	REST	3e-05
UTF1	SMAD7	3e-05
XBP1	NFIL3	3e-05
DNMT3B	ESRRB	3e-05
DNMT3A	EGR1	3e-05
MSC	ZFP532	3e-05
ID1	ZFP710	3e-05
JARID2	KLF10	3e-05
UTF1	NFIL3	3e-05
SOX17	FOXH1	3e-05
NFXL1	ID3	3e-05
TFCP2L1	FOXQ1	3e-05
MTF2	MYBL2	3e-05
HMGA2	ETV4	3e-05
CREB3L2	WHSC1	3e-05
MYCN	ZFP532	3e-05
ELF3	ZBTB10	3e-05
FOXH1	DDIT3	3e-05
HMGA1	ZBTB44	3e-05
KLF2	SOX2	3e-05
GATA4	HOPX	3e-05
TFCP2L1	ZFP462	3e-05
ETV5	TFEB	3e-05
TCF15	TET1	3e-05
CREB3L2	ZFHX3	3e-05
NFXL1	SIX1	3e-05
FOXH1	ZFP42	3e-05
ETV4	KLF2	3e-05
SOX7	ZFP532	3e-05
XBP1	ZFP532	3e-05
FOXH1	RUNX1	3e-05
HMGA1	KLF3	3e-05
TBX3	ETV4	3e-05
NR0B1	FOXH1	3e-05
NFXL1	ZFP296	3e-05
CARHSP1	ETS1	3e-05
JARID2	ZFP42	3e-05
FOXH1	BCL3	3e-05
RBPJ	KDM5B	3e-05
GATA4	SMAD7	3e-05
PURB	MSC	3e-05
HOPX	MSC	3e-05
TET1	ZFP57	3e-05
ESRRB	SATB2	3e-05
ELF2	SOX2	3e-05
BMP2	GLI1	3e-05
PARP1	ZFP532	3e-05
NFIL3	ZFP532	3e-05
DNMT3A	PHB	3e-05
TAX1BP3	EGR1	3e-05
EPAS1	KLF2	3e-05
CARHSP1	SOX7	3e-05
ZFP710	ETV4	3e-05
L3MBTL3	RARG	3e-05
UTF1	PURB	3e-05
DNMT3A	DDIT3	3e-05
KLF6	SOX2	3e-05
TAX1BP3	NFXL1	3e-05
FOXH1	KDM5B	3e-05
TCF15	AFF1	3e-05
KDM5B	NANOG	3e-05
TET1	XBP1	3e-05
TRP53	RERE	3e-05
MYBL2	AFF1	3e-05
HMGA1	ZFP710	3e-05
ETV5	ERF	3e-05
FOXQ1	CREB3L2	3e-05
SIX1	FOXH1	3e-05
ZFP710	BCL3	3e-05
CARHSP1	SIX1	3e-05
FOXQ1	JUN	3e-05
RERE	FOXH1	3e-05
FOXH1	L3MBTL3	3e-05
HNRNPK	NANOG	3e-05
TET1	ZFP462	3e-05
TCF15	ZFP428	3e-05
TCF15	TRP53	3e-05
DNMT3L	ZFP532	3e-05
CREB3L2	BHLHE40	3e-05
RUNX1	ZFP710	3e-05
SOX7	FOXH1	3e-05
FOXH1	JUN	3e-05
CARHSP1	ESRRB	3e-05
SOX7	ZFP710	3e-05
CARHSP1	RBPJ	3e-05
HMGA2	RARG	3e-05
TCF15	ZFP462	3e-05
DNMT3B	ERF	3e-05
UTF1	L3MBTL3	3e-05
ZFP42	ETV5	3e-05
ETV5	WHSC1	3e-05
JARID2	MYBL2	3e-05
CARHSP1	FOXH1	3e-05
SATB2	RARG	3e-05
JARID2	HMGA2	3e-05
FOXH1	HNRNPK	3e-05
ZC3H7A	RARG	3e-05
ETV5	GATA4	3e-05
ETV5	JARID2	3e-05
ETV5	ZFP296	3e-05
DNMT3B	MSX2	3e-05
ID1	RARG	3e-05
KLF10	MSC	3e-05
ZFP532	ETV4	3e-05
NFXL1	KLF3	3e-05
ESRRB	JARID2	3e-05
UTF1	TRP53	3e-05
ZFP710	NANOG	3e-05
SOX7	MSC	3e-05
DNMT3B	KLF3	3e-05
KLF6	ZFHX3	3e-05
ETV5	SIX1	3e-05
FOXH1	TFEB	3e-05
TET1	ETV4	3e-05
MSX2	RARG	3e-05
KLF3	ETV5	3e-05
TET1	SNAI1	3e-05
TCF15	PARP1	3e-05
ZFP42	MSX2	3e-05
HOPX	GLI1	3e-05
FOXQ1	SOX17	3e-05
TFCP2L1	ZFP57	3e-05
ELF3	SATB2	3e-05
TAX1BP3	ZFP296	3e-05
UTF1	TET1	3e-05
ESRRB	ZFP428	3e-05
CREB3L2	ZFP296	3e-05
XBP1	EGR1	3e-05
ZFP710	SOX2	3e-05
RUNX1	TET1	3e-05
FOXQ1	ZFP296	3e-05
XBP1	RERE	3e-05
CREB3	TGIF1	3e-05
KLF2	GLI2	3e-05
XBP1	ZFP710	3e-05
SOX17	ETV4	3e-05
SOX17	SOX2	3e-05
REST	RARG	3e-05
BHLHE40	RARG	3e-05
DNMT3L	KLF2	3e-05
UTF1	MTF2	3e-05
NR0B1	ETV5	3e-05
ERF	KLF3	3e-05
GATA4	ERF	3e-05
FOXA2	RARG	3e-05
RUNX1	ETV5	3e-05
DNMT3A	ETS1	3e-05
GATA4	ZBTB10	3e-05
ESRRB	NR0B1	3e-05
ZFP57	GLI1	3e-05
CARHSP1	ETV5	3e-05
TAX1BP3	ZFP428	3e-05
DNMT3A	SMAD7	3e-05
GATA4	PURB	3e-05
DNMT3B	ZFP296	3e-05
CREB3L2	TCF15	3e-05
NFXL1	FOXH1	3e-05
KLF6	ZFP296	3e-05
CREB3L2	RBPJ	3e-05
GATA4	TGIF1	3e-05
ETV5	BCL3	3e-05
NFXL1	TFCP2L1	3e-05
UTF1	ZFP462	3e-05
CREB3L2	ERF	3e-05
XBP1	ESRRB	3e-05
ZFP710	FOXH1	3e-05
CARHSP1	AFF1	3e-05
UTF1	PARP1	3e-05
ZFHX3	TGIF1	3e-05
CARHSP1	ZBTB44	3e-05
ESRRB	MTF2	3e-05
PHB	ZFP532	3e-05
ESRRB	ZFHX3	3e-05
RBPJ	TET2	3e-05
KLF10	SOX2	3e-05
UTF1	ZBTB10	3e-05
BMP2	ETV4	3e-05
XBP1	MSX2	3e-05
ESRRB	ETS1	3e-05
MYBL2	ZFP296	3e-05
TET1	SATB2	3e-05
JARID2	FOXH1	3e-05
ELF2	RARG	3e-05
FOXQ1	KLF3	3e-05
DNMT3B	ELF2	3e-05
CREB3L2	ZFP428	3e-05
UTF1	ZFP710	3e-05
PHB	ETV4	3e-05
SIX1	ZBTB44	3e-05
XBP1	CREB3L2	3e-05
PARP1	KLF2	3e-05
FOXH1	NFXL1	3e-05
DNMT3B	SATB2	3e-05
ERF	ZFP710	3e-05
FOXQ1	MSC	3e-05
WHSC1	MSC	3e-05
CREB3L2	RUNX1	3e-05
FOXH1	CREB3	3e-05
WHSC1	KLF2	3e-05
GATA4	DDIT3	3e-05
DNMT3B	ZFP42	3e-05
FOXH1	XBP1	3e-05
ERF	FOXH1	3e-05
CREB3L2	NR0B1	3e-05
ETV5	REST	3e-05
GATA4	GATA6	3e-05
DNMT3B	RUNX1	3e-05
DNMT3B	ZFP57	3e-05
PEG3	ZFP532	3e-05
DNMT3B	ZFP462	3e-05
ZFP462	RARG	3e-05
ERF	ZBTB44	3e-05
FOXH1	ERF	3e-05
JARID2	TRP53	3e-05
KLF10	KLF2	3e-05
TAX1BP3	TGIF1	3e-05
TAX1BP3	MYBL2	3e-05
JARID2	ETV5	3e-05
RBPJ	KLF3	3e-05
UTF1	DNMT3A	3e-05
GATA4	MTF2	3e-05
ELF3	ZBTB44	3e-05
TEAD4	ETV5	3e-05
ESRRB	DDIT3	3e-05
MSX2	ZFP532	3e-05
FOXQ1	SATB2	3e-05
RBPJ	ZFP428	3e-05
DNMT3B	PHB	3e-05
FOXQ1	PARP1	3e-05
TET1	KDM5B	3e-05
HMGA1	ETV4	3e-05
NFXL1	HMGA2	3e-05
DNMT3B	TRP53	3e-05
KLF2	POU4F2	3e-05
UTF1	KDM5B	2e-05
FOXH1	KLF3	2e-05
ETV5	ZFP57	2e-05
TCF15	REST	2e-05
GATA4	TET1	2e-05
NFXL1	TCF15	2e-05
JARID2	ZFP710	2e-05
SNAI1	ETV4	2e-05
ZFHX3	MSX2	2e-05
KLF3	TGIF1	2e-05
ETS1	SOX2	2e-05
DNMT3A	KLF10	2e-05
RUNX1	BCL3	2e-05
ZFP296	POU4F2	2e-05
GATA4	HMGA2	2e-05
TFCP2L1	HOPX	2e-05
NR0B1	MSX2	2e-05
FOXH1	ZFP296	2e-05
RBPJ	SIX1	2e-05
NFXL1	EGR1	2e-05
CREB3L2	ESRRB	2e-05
ETV5	TET1	2e-05
SMAD7	POU4F2	2e-05
TAX1BP3	SATB2	2e-05
KLF4	KLF2	2e-05
ETV5	MTF2	2e-05
FOXH1	TFCP2L1	2e-05
HOPX	ETV4	2e-05
ETV5	HNF1B	2e-05
RUNX1	FOXH1	2e-05
GATA4	JARID2	2e-05
DNMT3A	JARID2	2e-05
RBPJ	ZFP710	2e-05
SNAI1	SOX2	2e-05
SIX1	MSX2	2e-05
XBP1	NR0B1	2e-05
JARID2	BCL3	2e-05
ESRRB	FOXH1	2e-05
FOXH1	EGR1	2e-05
ERF	NR0B1	2e-05
ELF3	EGR1	2e-05
ELF3	TCF15	2e-05
ESRRB	FOXQ1	2e-05
SIX1	RBPJ	2e-05
ZBTB10	KLF2	2e-05
FOXQ1	ZFP428	2e-05
CREB3	NR0B1	2e-05
FOXQ1	NR0B1	2e-05
ZFP532	RARG	2e-05
TGIF1	POU4F2	2e-05
DNMT3A	TET2	2e-05
FOXH1	MYCN	2e-05
TAX1BP3	FOXH1	2e-05
FOXH1	SOX17	2e-05
DNMT3B	SIX1	2e-05
GATA4	SOX17	2e-05
ELF3	SOX2	2e-05
KLF3	ZFP532	2e-05
RBPJ	REST	2e-05
ESRRB	ETV5	2e-05
RHOX6	RARG	2e-05
PURB	ETV4	2e-05
TCF15	NR0B1	2e-05
ETV5	NFIL3	2e-05
ETV5	ZFP710	2e-05
UTF1	SATB2	2e-05
FOXQ1	MYBL2	2e-05
FOXH1	TET1	2e-05
UTF1	AFF1	2e-05
XBP1	MSC	2e-05
